"item","id","resp","testlet","domain","subdomain"
MG3,663,1,MG,Measurement,timetable
MG3,15,1,MG,Measurement,timetable
MG3,85,1,MG,Measurement,timetable
MG3,106,1,MG,Measurement,timetable
MG3,545,1,MG,Measurement,timetable
MG3,327,1,MG,Measurement,timetable
MG3,392,1,MG,Measurement,timetable
MG3,303,1,MG,Measurement,timetable
MG3,506,1,MG,Measurement,timetable
MG3,174,1,MG,Measurement,timetable
MG3,244,1,MG,Measurement,timetable
MG3,589,1,MG,Measurement,timetable
MG3,151,1,MG,Measurement,timetable
MG3,391,1,MG,Measurement,timetable
MG3,513,1,MG,Measurement,timetable
MG3,157,1,MG,Measurement,timetable
MG3,182,1,MG,Measurement,timetable
MG3,453,1,MG,Measurement,timetable
MG3,494,1,MG,Measurement,timetable
MG3,469,1,MG,Measurement,timetable
MG3,380,1,MG,Measurement,timetable
MG3,253,1,MG,Measurement,timetable
MG3,639,1,MG,Measurement,timetable
MG3,287,1,MG,Measurement,timetable
MG3,605,1,MG,Measurement,timetable
MG3,464,1,MG,Measurement,timetable
MG3,381,1,MG,Measurement,timetable
MG3,495,1,MG,Measurement,timetable
MG3,250,1,MG,Measurement,timetable
MG3,188,1,MG,Measurement,timetable
MG3,377,1,MG,Measurement,timetable
MG3,333,1,MG,Measurement,timetable
MG3,623,1,MG,Measurement,timetable
MG3,221,1,MG,Measurement,timetable
MG3,320,1,MG,Measurement,timetable
MG3,309,1,MG,Measurement,timetable
MG3,610,1,MG,Measurement,timetable
MG3,476,1,MG,Measurement,timetable
MG3,142,1,MG,Measurement,timetable
MG3,201,1,MG,Measurement,timetable
MG3,223,1,MG,Measurement,timetable
MG3,472,1,MG,Measurement,timetable
MG3,317,1,MG,Measurement,timetable
MG3,562,1,MG,Measurement,timetable
MG3,596,1,MG,Measurement,timetable
MG3,465,1,MG,Measurement,timetable
MG3,349,1,MG,Measurement,timetable
MG3,528,1,MG,Measurement,timetable
MG3,334,1,MG,Measurement,timetable
MG3,378,1,MG,Measurement,timetable
MG3,271,1,MG,Measurement,timetable
MG3,510,1,MG,Measurement,timetable
MG3,413,1,MG,Measurement,timetable
MG3,321,1,MG,Measurement,timetable
MG3,30,1,MG,Measurement,timetable
MG3,530,1,MG,Measurement,timetable
MG3,331,1,MG,Measurement,timetable
MG3,50,1,MG,Measurement,timetable
MG3,103,1,MG,Measurement,timetable
MG3,265,1,MG,Measurement,timetable
MG3,583,1,MG,Measurement,timetable
MG3,461,1,MG,Measurement,timetable
MG3,83,1,MG,Measurement,timetable
MG3,215,1,MG,Measurement,timetable
MG3,588,1,MG,Measurement,timetable
MG3,148,1,MG,Measurement,timetable
MG3,662,1,MG,Measurement,timetable
MG3,261,1,MG,Measurement,timetable
MG3,134,1,MG,Measurement,timetable
MG3,411,1,MG,Measurement,timetable
MG3,209,1,MG,Measurement,timetable
MG3,480,1,MG,Measurement,timetable
MG3,230,1,MG,Measurement,timetable
MG3,202,1,MG,Measurement,timetable
MG3,264,1,MG,Measurement,timetable
MG3,62,1,MG,Measurement,timetable
MG3,118,1,MG,Measurement,timetable
MG3,642,1,MG,Measurement,timetable
MG3,587,1,MG,Measurement,timetable
MG3,297,1,MG,Measurement,timetable
MG3,150,1,MG,Measurement,timetable
MG3,138,1,MG,Measurement,timetable
MG3,243,1,MG,Measurement,timetable
MG3,637,1,MG,Measurement,timetable
MG3,88,1,MG,Measurement,timetable
MG3,172,1,MG,Measurement,timetable
MG3,654,1,MG,Measurement,timetable
MG3,144,1,MG,Measurement,timetable
MG3,332,1,MG,Measurement,timetable
MG3,363,1,MG,Measurement,timetable
MG3,173,1,MG,Measurement,timetable
MG3,211,1,MG,Measurement,timetable
MG3,482,1,MG,Measurement,timetable
MG3,113,1,MG,Measurement,timetable
MG3,298,1,MG,Measurement,timetable
MG3,9,1,MG,Measurement,timetable
MG3,647,1,MG,Measurement,timetable
MG3,290,1,MG,Measurement,timetable
MG3,496,1,MG,Measurement,timetable
MG3,372,1,MG,Measurement,timetable
MG3,375,1,MG,Measurement,timetable
MG3,593,1,MG,Measurement,timetable
MG3,196,1,MG,Measurement,timetable
MG3,220,1,MG,Measurement,timetable
MG3,20,1,MG,Measurement,timetable
MG3,141,1,MG,Measurement,timetable
MG3,78,1,MG,Measurement,timetable
MG3,561,1,MG,Measurement,timetable
MG3,111,1,MG,Measurement,timetable
MG3,371,1,MG,Measurement,timetable
MG3,438,1,MG,Measurement,timetable
MG3,326,1,MG,Measurement,timetable
MG3,615,1,MG,Measurement,timetable
MG3,475,1,MG,Measurement,timetable
MG3,233,1,MG,Measurement,timetable
MG3,304,1,MG,Measurement,timetable
MG3,175,1,MG,Measurement,timetable
MG3,408,1,MG,Measurement,timetable
MG3,414,1,MG,Measurement,timetable
MG3,486,1,MG,Measurement,timetable
MG3,624,1,MG,Measurement,timetable
MG3,602,1,MG,Measurement,timetable
MG3,21,1,MG,Measurement,timetable
MG3,170,1,MG,Measurement,timetable
MG3,227,1,MG,Measurement,timetable
MG3,373,1,MG,Measurement,timetable
MG3,278,1,MG,Measurement,timetable
MG3,508,1,MG,Measurement,timetable
MG3,646,1,MG,Measurement,timetable
MG3,448,1,MG,Measurement,timetable
MG3,71,1,MG,Measurement,timetable
MG3,549,1,MG,Measurement,timetable
MG3,19,1,MG,Measurement,timetable
MG3,121,1,MG,Measurement,timetable
MG3,454,1,MG,Measurement,timetable
MG3,43,1,MG,Measurement,timetable
MG3,67,1,MG,Measurement,timetable
MG3,207,1,MG,Measurement,timetable
MG3,312,1,MG,Measurement,timetable
MG3,468,1,MG,Measurement,timetable
MG3,282,1,MG,Measurement,timetable
MG3,633,1,MG,Measurement,timetable
MG3,245,1,MG,Measurement,timetable
MG3,427,1,MG,Measurement,timetable
MG3,607,1,MG,Measurement,timetable
MG3,105,1,MG,Measurement,timetable
MG3,606,1,MG,Measurement,timetable
MG3,94,1,MG,Measurement,timetable
MG3,536,1,MG,Measurement,timetable
MG3,84,1,MG,Measurement,timetable
MG3,516,1,MG,Measurement,timetable
MG3,313,1,MG,Measurement,timetable
MG3,444,1,MG,Measurement,timetable
MG3,29,1,MG,Measurement,timetable
MG3,318,1,MG,Measurement,timetable
MG3,183,1,MG,Measurement,timetable
MG3,478,1,MG,Measurement,timetable
MG3,194,1,MG,Measurement,timetable
MG3,129,1,MG,Measurement,timetable
MG3,179,1,MG,Measurement,timetable
MG3,330,1,MG,Measurement,timetable
MG3,534,1,MG,Measurement,timetable
MG3,101,1,MG,Measurement,timetable
MG3,629,1,MG,Measurement,timetable
MG3,621,1,MG,Measurement,timetable
MG3,135,1,MG,Measurement,timetable
MG3,262,1,MG,Measurement,timetable
MG3,366,1,MG,Measurement,timetable
MG3,560,1,MG,Measurement,timetable
MG3,1,1,MG,Measurement,timetable
MG3,348,1,MG,Measurement,timetable
MG3,60,1,MG,Measurement,timetable
MG3,403,1,MG,Measurement,timetable
MG3,114,1,MG,Measurement,timetable
MG3,342,1,MG,Measurement,timetable
MG3,626,1,MG,Measurement,timetable
MG3,284,1,MG,Measurement,timetable
MG3,2,1,MG,Measurement,timetable
MG3,353,1,MG,Measurement,timetable
MG3,640,1,MG,Measurement,timetable
MG3,10,1,MG,Measurement,timetable
MG3,598,1,MG,Measurement,timetable
MG3,218,1,MG,Measurement,timetable
MG3,660,1,MG,Measurement,timetable
MG3,565,1,MG,Measurement,timetable
MG3,509,1,MG,Measurement,timetable
MG3,632,1,MG,Measurement,timetable
MG3,61,1,MG,Measurement,timetable
MG3,169,1,MG,Measurement,timetable
MG3,87,1,MG,Measurement,timetable
MG3,59,1,MG,Measurement,timetable
MG3,137,1,MG,Measurement,timetable
MG3,166,1,MG,Measurement,timetable
MG3,497,1,MG,Measurement,timetable
MG3,455,1,MG,Measurement,timetable
MG3,417,1,MG,Measurement,timetable
MG3,471,1,MG,Measurement,timetable
MG3,301,1,MG,Measurement,timetable
MG3,184,1,MG,Measurement,timetable
MG3,585,1,MG,Measurement,timetable
MG3,147,1,MG,Measurement,timetable
MG3,324,1,MG,Measurement,timetable
MG3,473,1,MG,Measurement,timetable
MG3,543,1,MG,Measurement,timetable
MG3,231,1,MG,Measurement,timetable
MG3,575,1,MG,Measurement,timetable
MG3,195,1,MG,Measurement,timetable
MG3,652,1,MG,Measurement,timetable
MG3,548,1,MG,Measurement,timetable
MG3,82,1,MG,Measurement,timetable
MG3,541,1,MG,Measurement,timetable
MG3,351,1,MG,Measurement,timetable
MG3,46,1,MG,Measurement,timetable
MG3,395,1,MG,Measurement,timetable
MG3,225,1,MG,Measurement,timetable
MG3,650,1,MG,Measurement,timetable
MG3,319,1,MG,Measurement,timetable
MG3,617,1,MG,Measurement,timetable
MG3,90,1,MG,Measurement,timetable
MG3,410,1,MG,Measurement,timetable
MG3,3,1,MG,Measurement,timetable
MG3,322,1,MG,Measurement,timetable
MG3,176,1,MG,Measurement,timetable
MG3,337,1,MG,Measurement,timetable
MG3,214,1,MG,Measurement,timetable
MG3,53,1,MG,Measurement,timetable
MG3,449,1,MG,Measurement,timetable
MG3,521,1,MG,Measurement,timetable
MG3,273,1,MG,Measurement,timetable
MG3,256,1,MG,Measurement,timetable
MG3,296,1,MG,Measurement,timetable
MG3,505,1,MG,Measurement,timetable
MG3,538,1,MG,Measurement,timetable
MG3,347,1,MG,Measurement,timetable
MG3,325,1,MG,Measurement,timetable
MG3,578,1,MG,Measurement,timetable
MG3,136,1,MG,Measurement,timetable
MG3,107,1,MG,Measurement,timetable
MG3,32,1,MG,Measurement,timetable
MG3,165,1,MG,Measurement,timetable
MG3,97,1,MG,Measurement,timetable
MG3,442,1,MG,Measurement,timetable
MG3,238,1,MG,Measurement,timetable
MG3,219,1,MG,Measurement,timetable
MG3,345,1,MG,Measurement,timetable
MG3,401,1,MG,Measurement,timetable
MG3,627,1,MG,Measurement,timetable
MG3,540,1,MG,Measurement,timetable
MG3,456,1,MG,Measurement,timetable
MG3,40,1,MG,Measurement,timetable
MG3,254,1,MG,Measurement,timetable
MG3,499,1,MG,Measurement,timetable
MG3,523,1,MG,Measurement,timetable
MG3,93,1,MG,Measurement,timetable
MG3,517,1,MG,Measurement,timetable
MG3,117,1,MG,Measurement,timetable
MG3,339,1,MG,Measurement,timetable
MG3,341,1,MG,Measurement,timetable
MG3,24,1,MG,Measurement,timetable
MG3,13,1,MG,Measurement,timetable
MG3,416,1,MG,Measurement,timetable
MG3,643,1,MG,Measurement,timetable
MG3,38,1,MG,Measurement,timetable
MG3,385,1,MG,Measurement,timetable
MG3,268,1,MG,Measurement,timetable
MG3,205,1,MG,Measurement,timetable
MG3,577,1,MG,Measurement,timetable
MG3,504,1,MG,Measurement,timetable
MG3,140,1,MG,Measurement,timetable
MG3,635,1,MG,Measurement,timetable
MG3,542,1,MG,Measurement,timetable
MG3,276,1,MG,Measurement,timetable
MG3,604,1,MG,Measurement,timetable
MG3,305,1,MG,Measurement,timetable
MG3,42,1,MG,Measurement,timetable
MG3,357,1,MG,Measurement,timetable
MG3,648,1,MG,Measurement,timetable
MG3,12,1,MG,Measurement,timetable
MG3,631,1,MG,Measurement,timetable
MG3,323,1,MG,Measurement,timetable
MG3,599,1,MG,Measurement,timetable
MG4,313,1,MG,Measurement,timetable
MG4,479,1,MG,Measurement,timetable
MG4,170,1,MG,Measurement,timetable
MG4,106,1,MG,Measurement,timetable
MG4,650,1,MG,Measurement,timetable
MG4,366,1,MG,Measurement,timetable
MG4,333,1,MG,Measurement,timetable
MG4,280,1,MG,Measurement,timetable
MG4,589,1,MG,Measurement,timetable
MG4,50,1,MG,Measurement,timetable
MG4,268,1,MG,Measurement,timetable
MG4,473,1,MG,Measurement,timetable
MG4,593,1,MG,Measurement,timetable
MG4,113,1,MG,Measurement,timetable
MG4,652,1,MG,Measurement,timetable
MG4,526,1,MG,Measurement,timetable
MG4,646,1,MG,Measurement,timetable
MG4,188,1,MG,Measurement,timetable
MG4,126,1,MG,Measurement,timetable
MG4,19,1,MG,Measurement,timetable
MG4,410,1,MG,Measurement,timetable
MG4,184,1,MG,Measurement,timetable
MG4,147,1,MG,Measurement,timetable
MG4,218,1,MG,Measurement,timetable
MG4,13,1,MG,Measurement,timetable
MG4,264,1,MG,Measurement,timetable
MG4,413,1,MG,Measurement,timetable
MG4,78,1,MG,Measurement,timetable
MG4,339,1,MG,Measurement,timetable
MG4,438,1,MG,Measurement,timetable
MG4,607,1,MG,Measurement,timetable
MG4,223,1,MG,Measurement,timetable
MG4,54,1,MG,Measurement,timetable
MG4,541,1,MG,Measurement,timetable
MG4,543,1,MG,Measurement,timetable
MG4,225,1,MG,Measurement,timetable
MG4,346,1,MG,Measurement,timetable
MG4,411,1,MG,Measurement,timetable
MG4,520,1,MG,Measurement,timetable
MG4,610,1,MG,Measurement,timetable
MG4,395,1,MG,Measurement,timetable
MG4,166,1,MG,Measurement,timetable
MG4,528,1,MG,Measurement,timetable
MG4,478,1,MG,Measurement,timetable
MG4,10,1,MG,Measurement,timetable
MG4,282,1,MG,Measurement,timetable
MG4,416,1,MG,Measurement,timetable
MG4,530,1,MG,Measurement,timetable
MG4,380,1,MG,Measurement,timetable
MG4,196,1,MG,Measurement,timetable
MG4,452,1,MG,Measurement,timetable
MG4,107,1,MG,Measurement,timetable
MG4,34,1,MG,Measurement,timetable
MG4,639,1,MG,Measurement,timetable
MG4,454,1,MG,Measurement,timetable
MG4,585,1,MG,Measurement,timetable
MG4,476,1,MG,Measurement,timetable
MG4,287,1,MG,Measurement,timetable
MG4,588,1,MG,Measurement,timetable
MG4,278,1,MG,Measurement,timetable
MG4,441,1,MG,Measurement,timetable
MG4,512,1,MG,Measurement,timetable
MG4,414,1,MG,Measurement,timetable
MG4,427,1,MG,Measurement,timetable
MG4,250,1,MG,Measurement,timetable
MG4,138,1,MG,Measurement,timetable
MG4,322,1,MG,Measurement,timetable
MG4,449,1,MG,Measurement,timetable
MG4,269,1,MG,Measurement,timetable
MG4,103,1,MG,Measurement,timetable
MG4,309,1,MG,Measurement,timetable
MG4,324,1,MG,Measurement,timetable
MG4,9,1,MG,Measurement,timetable
MG4,40,1,MG,Measurement,timetable
MG4,101,1,MG,Measurement,timetable
MG4,209,1,MG,Measurement,timetable
MG4,304,1,MG,Measurement,timetable
MG4,62,1,MG,Measurement,timetable
MG4,500,1,MG,Measurement,timetable
MG4,331,1,MG,Measurement,timetable
MG4,323,1,MG,Measurement,timetable
MG4,53,1,MG,Measurement,timetable
MG4,90,1,MG,Measurement,timetable
MG4,494,1,MG,Measurement,timetable
MG4,160,1,MG,Measurement,timetable
MG4,175,1,MG,Measurement,timetable
MG4,20,1,MG,Measurement,timetable
MG4,60,1,MG,Measurement,timetable
MG4,24,1,MG,Measurement,timetable
MG4,300,1,MG,Measurement,timetable
MG4,172,1,MG,Measurement,timetable
MG4,583,1,MG,Measurement,timetable
MG4,150,1,MG,Measurement,timetable
MG4,545,1,MG,Measurement,timetable
MG4,176,1,MG,Measurement,timetable
MG4,117,1,MG,Measurement,timetable
MG4,337,1,MG,Measurement,timetable
MG4,298,1,MG,Measurement,timetable
MG4,82,1,MG,Measurement,timetable
MG4,633,1,MG,Measurement,timetable
MG4,504,1,MG,Measurement,timetable
MG4,137,1,MG,Measurement,timetable
MG4,284,1,MG,Measurement,timetable
MG4,578,1,MG,Measurement,timetable
MG4,471,1,MG,Measurement,timetable
MG4,623,1,MG,Measurement,timetable
MG4,632,1,MG,Measurement,timetable
MG4,381,1,MG,Measurement,timetable
MG4,516,1,MG,Measurement,timetable
MG4,15,1,MG,Measurement,timetable
MG4,253,1,MG,Measurement,timetable
MG4,637,1,MG,Measurement,timetable
MG4,207,1,MG,Measurement,timetable
MG4,496,1,MG,Measurement,timetable
MG4,495,1,MG,Measurement,timetable
MG4,341,1,MG,Measurement,timetable
MG4,21,1,MG,Measurement,timetable
MG4,456,1,MG,Measurement,timetable
MG4,598,1,MG,Measurement,timetable
MG4,562,1,MG,Measurement,timetable
MG4,542,1,MG,Measurement,timetable
MG4,505,1,MG,Measurement,timetable
MG4,483,1,MG,Measurement,timetable
MG4,606,1,MG,Measurement,timetable
MG4,388,1,MG,Measurement,timetable
MG4,536,1,MG,Measurement,timetable
MG4,404,1,MG,Measurement,timetable
MG4,521,1,MG,Measurement,timetable
MG4,134,1,MG,Measurement,timetable
MG4,215,1,MG,Measurement,timetable
MG4,94,1,MG,Measurement,timetable
MG4,221,1,MG,Measurement,timetable
MG4,640,1,MG,Measurement,timetable
MG4,194,1,MG,Measurement,timetable
MG4,513,1,MG,Measurement,timetable
MG4,231,1,MG,Measurement,timetable
MG4,631,1,MG,Measurement,timetable
MG4,605,1,MG,Measurement,timetable
MG4,465,1,MG,Measurement,timetable
MG4,227,1,MG,Measurement,timetable
MG4,114,1,MG,Measurement,timetable
MG4,83,1,MG,Measurement,timetable
MG4,325,1,MG,Measurement,timetable
MG4,417,1,MG,Measurement,timetable
MG4,540,1,MG,Measurement,timetable
MG4,233,1,MG,Measurement,timetable
MG4,442,1,MG,Measurement,timetable
MG4,182,1,MG,Measurement,timetable
MG4,634,1,MG,Measurement,timetable
MG4,480,1,MG,Measurement,timetable
MG4,461,1,MG,Measurement,timetable
MG4,165,1,MG,Measurement,timetable
MG4,99,1,MG,Measurement,timetable
MG4,205,1,MG,Measurement,timetable
MG4,136,1,MG,Measurement,timetable
MG4,140,1,MG,Measurement,timetable
MG4,509,1,MG,Measurement,timetable
MG4,61,1,MG,Measurement,timetable
MG4,627,1,MG,Measurement,timetable
MG4,401,1,MG,Measurement,timetable
MG4,390,1,MG,Measurement,timetable
MG4,320,1,MG,Measurement,timetable
MG4,351,1,MG,Measurement,timetable
MG4,349,1,MG,Measurement,timetable
MG4,230,1,MG,Measurement,timetable
MG4,444,1,MG,Measurement,timetable
MG4,624,1,MG,Measurement,timetable
MG4,173,1,MG,Measurement,timetable
MG4,615,1,MG,Measurement,timetable
MG4,38,1,MG,Measurement,timetable
MG4,3,1,MG,Measurement,timetable
MG4,363,1,MG,Measurement,timetable
MG4,330,1,MG,Measurement,timetable
MG4,385,1,MG,Measurement,timetable
MG4,549,1,MG,Measurement,timetable
MG4,185,1,MG,Measurement,timetable
MG4,488,1,MG,Measurement,timetable
MG4,626,1,MG,Measurement,timetable
MG4,482,1,MG,Measurement,timetable
MG4,144,1,MG,Measurement,timetable
MG4,220,1,MG,Measurement,timetable
MG4,378,1,MG,Measurement,timetable
MG4,660,1,MG,Measurement,timetable
MG4,67,1,MG,Measurement,timetable
MG4,276,1,MG,Measurement,timetable
MG4,412,1,MG,Measurement,timetable
MG4,602,1,MG,Measurement,timetable
MG4,71,1,MG,Measurement,timetable
MG4,279,1,MG,Measurement,timetable
MG4,141,1,MG,Measurement,timetable
MG4,446,1,MG,Measurement,timetable
MG4,629,1,MG,Measurement,timetable
MG4,455,1,MG,Measurement,timetable
MG4,273,1,MG,Measurement,timetable
MG4,265,1,MG,Measurement,timetable
MG4,59,1,MG,Measurement,timetable
MG4,619,1,MG,Measurement,timetable
MG4,464,1,MG,Measurement,timetable
MG4,157,1,MG,Measurement,timetable
MG4,486,1,MG,Measurement,timetable
MG4,211,1,MG,Measurement,timetable
MG4,662,1,MG,Measurement,timetable
MG4,654,1,MG,Measurement,timetable
MG4,353,1,MG,Measurement,timetable
MG4,139,1,MG,Measurement,timetable
MG4,319,1,MG,Measurement,timetable
MG4,334,1,MG,Measurement,timetable
MG4,169,1,MG,Measurement,timetable
MG4,46,1,MG,Measurement,timetable
MG4,342,1,MG,Measurement,timetable
MG4,457,1,MG,Measurement,timetable
MG4,199,1,MG,Measurement,timetable
MG4,179,1,MG,Measurement,timetable
MG4,214,1,MG,Measurement,timetable
MG4,523,1,MG,Measurement,timetable
MG4,135,1,MG,Measurement,timetable
MG4,408,1,MG,Measurement,timetable
MG4,534,1,MG,Measurement,timetable
MG4,499,1,MG,Measurement,timetable
MG4,131,1,MG,Measurement,timetable
MG4,472,1,MG,Measurement,timetable
MG4,301,1,MG,Measurement,timetable
MG4,538,1,MG,Measurement,timetable
MG4,29,1,MG,Measurement,timetable
MG4,245,1,MG,Measurement,timetable
MG4,148,1,MG,Measurement,timetable
MG4,490,1,MG,Measurement,timetable
MG4,433,1,MG,Measurement,timetable
MG4,566,1,MG,Measurement,timetable
MG4,118,1,MG,Measurement,timetable
MG4,305,1,MG,Measurement,timetable
MG4,506,1,MG,Measurement,timetable
MG4,560,1,MG,Measurement,timetable
MG4,195,1,MG,Measurement,timetable
MG4,647,1,MG,Measurement,timetable
MG4,44,1,MG,Measurement,timetable
MG4,510,1,MG,Measurement,timetable
MG4,43,1,MG,Measurement,timetable
MG4,621,1,MG,Measurement,timetable
MG4,372,1,MG,Measurement,timetable
MG4,219,1,MG,Measurement,timetable
MG4,84,1,MG,Measurement,timetable
MG4,202,1,MG,Measurement,timetable
MG4,318,1,MG,Measurement,timetable
MG4,375,1,MG,Measurement,timetable
MG4,97,1,MG,Measurement,timetable
MG4,357,1,MG,Measurement,timetable
MG4,332,1,MG,Measurement,timetable
MG4,7,1,MG,Measurement,timetable
MG4,643,1,MG,Measurement,timetable
MG4,642,1,MG,Measurement,timetable
MG4,403,1,MG,Measurement,timetable
MG4,448,1,MG,Measurement,timetable
MG4,95,1,MG,Measurement,timetable
MG4,183,1,MG,Measurement,timetable
MG4,151,1,MG,Measurement,timetable
MG4,234,1,MG,Measurement,timetable
MG4,242,1,MG,Measurement,timetable
MG4,377,1,MG,Measurement,timetable
MG4,312,1,MG,Measurement,timetable
MG4,475,1,MG,Measurement,timetable
MG4,238,1,MG,Measurement,timetable
MG4,105,1,MG,Measurement,timetable
MG4,368,1,MG,Measurement,timetable
MG4,577,1,MG,Measurement,timetable
MG4,604,1,MG,Measurement,timetable
MG4,2,1,MG,Measurement,timetable
MG4,394,1,MG,Measurement,timetable
MH1,180,1,MH,geometry,reflection
MH1,474,1,MH,geometry,reflection
MH1,349,1,MH,geometry,reflection
MH1,357,1,MH,geometry,reflection
MH1,482,1,MH,geometry,reflection
MH1,457,1,MH,geometry,reflection
MH1,313,1,MH,geometry,reflection
MH1,35,1,MH,geometry,reflection
MH1,469,1,MH,geometry,reflection
MH1,59,1,MH,geometry,reflection
MH1,630,1,MH,geometry,reflection
MH1,103,1,MH,geometry,reflection
MH1,101,1,MH,geometry,reflection
MH1,71,1,MH,geometry,reflection
MH1,454,1,MH,geometry,reflection
MH1,179,1,MH,geometry,reflection
MH1,177,1,MH,geometry,reflection
MH1,588,1,MH,geometry,reflection
MH1,211,1,MH,geometry,reflection
MH1,13,1,MH,geometry,reflection
MH1,47,1,MH,geometry,reflection
MH1,287,1,MH,geometry,reflection
MH1,155,1,MH,geometry,reflection
MH1,98,1,MH,geometry,reflection
MH1,521,1,MH,geometry,reflection
MH1,368,1,MH,geometry,reflection
MH1,170,1,MH,geometry,reflection
MH1,650,1,MH,geometry,reflection
MH1,528,1,MH,geometry,reflection
MH1,621,1,MH,geometry,reflection
MH1,388,1,MH,geometry,reflection
MH1,424,1,MH,geometry,reflection
MH1,178,1,MH,geometry,reflection
MH1,404,1,MH,geometry,reflection
MH1,615,1,MH,geometry,reflection
MH1,624,1,MH,geometry,reflection
MH1,37,1,MH,geometry,reflection
MH1,623,1,MH,geometry,reflection
MH1,131,1,MH,geometry,reflection
MH1,300,1,MH,geometry,reflection
MH1,499,1,MH,geometry,reflection
MH1,594,1,MH,geometry,reflection
MH1,379,1,MH,geometry,reflection
MH1,194,1,MH,geometry,reflection
MH1,395,1,MH,geometry,reflection
MH1,207,1,MH,geometry,reflection
MH1,468,1,MH,geometry,reflection
MH1,543,1,MH,geometry,reflection
MH1,19,1,MH,geometry,reflection
MH1,464,1,MH,geometry,reflection
MH1,52,1,MH,geometry,reflection
MH1,654,1,MH,geometry,reflection
MH1,168,1,MH,geometry,reflection
MH1,567,1,MH,geometry,reflection
MH1,606,1,MH,geometry,reflection
MH1,617,1,MH,geometry,reflection
MH1,206,1,MH,geometry,reflection
MH1,578,1,MH,geometry,reflection
MH1,560,1,MH,geometry,reflection
MH1,116,1,MH,geometry,reflection
MH1,522,1,MH,geometry,reflection
MH1,383,1,MH,geometry,reflection
MH1,1,1,MH,geometry,reflection
MH1,111,1,MH,geometry,reflection
MH1,173,1,MH,geometry,reflection
MH1,244,1,MH,geometry,reflection
MH1,327,1,MH,geometry,reflection
MH1,452,1,MH,geometry,reflection
MH1,260,1,MH,geometry,reflection
MH1,436,1,MH,geometry,reflection
MH1,419,1,MH,geometry,reflection
MH1,503,1,MH,geometry,reflection
MH1,319,1,MH,geometry,reflection
MH1,200,1,MH,geometry,reflection
MH1,493,1,MH,geometry,reflection
MH1,371,1,MH,geometry,reflection
MH1,299,1,MH,geometry,reflection
MH1,350,1,MH,geometry,reflection
MH1,347,1,MH,geometry,reflection
MH1,363,1,MH,geometry,reflection
MH1,642,1,MH,geometry,reflection
MH1,575,1,MH,geometry,reflection
MH1,525,1,MH,geometry,reflection
MH1,269,1,MH,geometry,reflection
MH1,174,1,MH,geometry,reflection
MH1,355,1,MH,geometry,reflection
MH1,143,1,MH,geometry,reflection
MH1,361,1,MH,geometry,reflection
MH1,77,1,MH,geometry,reflection
MH1,463,1,MH,geometry,reflection
MH1,227,1,MH,geometry,reflection
MH1,218,1,MH,geometry,reflection
MH1,161,1,MH,geometry,reflection
MH1,48,1,MH,geometry,reflection
MH1,532,1,MH,geometry,reflection
MH1,557,1,MH,geometry,reflection
MH1,328,1,MH,geometry,reflection
MH1,134,1,MH,geometry,reflection
MH1,34,1,MH,geometry,reflection
MH1,306,1,MH,geometry,reflection
MH1,602,1,MH,geometry,reflection
MH1,426,1,MH,geometry,reflection
MH1,24,1,MH,geometry,reflection
MH1,549,1,MH,geometry,reflection
MH1,42,1,MH,geometry,reflection
MH1,242,1,MH,geometry,reflection
MH1,253,1,MH,geometry,reflection
MH1,188,1,MH,geometry,reflection
MH1,15,1,MH,geometry,reflection
MH1,297,1,MH,geometry,reflection
MH1,530,1,MH,geometry,reflection
MH1,156,1,MH,geometry,reflection
MH1,132,1,MH,geometry,reflection
MH1,141,1,MH,geometry,reflection
MH1,607,1,MH,geometry,reflection
MH1,21,1,MH,geometry,reflection
MH1,85,1,MH,geometry,reflection
MH1,268,1,MH,geometry,reflection
MH1,583,1,MH,geometry,reflection
MH1,490,1,MH,geometry,reflection
MH1,309,1,MH,geometry,reflection
MH1,224,1,MH,geometry,reflection
MH1,565,1,MH,geometry,reflection
MH1,509,1,MH,geometry,reflection
MH1,221,1,MH,geometry,reflection
MH1,337,1,MH,geometry,reflection
MH1,58,1,MH,geometry,reflection
MH1,501,1,MH,geometry,reflection
MH1,414,1,MH,geometry,reflection
MH1,307,1,MH,geometry,reflection
MH1,505,1,MH,geometry,reflection
MH1,531,1,MH,geometry,reflection
MH1,652,1,MH,geometry,reflection
MH1,631,1,MH,geometry,reflection
MH1,351,1,MH,geometry,reflection
MH1,387,1,MH,geometry,reflection
MH1,595,1,MH,geometry,reflection
MH1,456,1,MH,geometry,reflection
MH1,148,1,MH,geometry,reflection
MH1,147,1,MH,geometry,reflection
MH1,592,1,MH,geometry,reflection
MH1,410,1,MH,geometry,reflection
MH1,584,1,MH,geometry,reflection
MH1,536,1,MH,geometry,reflection
MH1,461,1,MH,geometry,reflection
MH1,401,1,MH,geometry,reflection
MH1,288,1,MH,geometry,reflection
MH1,535,1,MH,geometry,reflection
MH1,76,1,MH,geometry,reflection
MH1,323,1,MH,geometry,reflection
MH1,157,1,MH,geometry,reflection
MH1,261,1,MH,geometry,reflection
MH1,233,1,MH,geometry,reflection
MH1,258,1,MH,geometry,reflection
MH1,345,1,MH,geometry,reflection
MH1,529,1,MH,geometry,reflection
MH1,479,1,MH,geometry,reflection
